fileId,fileUrls from query MCD19A2--61 2022-01-01..2022-12-31 x35.5y32.2 x37.4y31[7],size
7323187197,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022298.h21v05.061.2023014111045.hdf,11660769
7318932135,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022298.h20v05.061.2023012163639.hdf,13731619
7323108525,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022297.h21v05.061.2023014103122.hdf,12012997
7318872484,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022297.h20v05.061.2023012155744.hdf,16302796
7323032727,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022296.h21v05.061.2023014095250.hdf,7011451
7318813180,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022296.h20v05.061.2023012152950.hdf,6115682
7322971324,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022295.h21v05.061.2023014090827.hdf,5687802
7318747892,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022295.h20v05.061.2023012144219.hdf,7743015
7322886895,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022294.h21v05.061.2023014081931.hdf,4905202
7318671114,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022294.h20v05.061.2023012140329.hdf,6204202
7322802827,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022293.h21v05.061.2023014073209.hdf,5890998
7318604131,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022293.h20v05.061.2023012133205.hdf,5656018
7318531474,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022292.h20v05.061.2023012125829.hdf,6461294
7322734537,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022292.h21v05.061.2023014065215.hdf,6670871
7322663378,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022291.h21v05.061.2023014060727.hdf,7049087
7318460303,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022291.h20v05.061.2023012122039.hdf,5177716
7318416371,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022290.h20v05.061.2023012115114.hdf,5251733
7322584945,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022290.h21v05.061.2023014052904.hdf,6099197
7318367408,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022289.h20v05.061.2023012112602.hdf,3820646
7322506300,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022289.h21v05.061.2023014043811.hdf,7012411
7322413717,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022288.h21v05.061.2023014034849.hdf,5996182
7318333495,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022288.h20v05.061.2023012110551.hdf,4419731
7322342308,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022287.h21v05.061.2023014030650.hdf,6767813
7318272592,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022287.h20v05.061.2023012102844.hdf,4647124
7318205626,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022286.h20v05.061.2023012095516.hdf,6338822
7322266519,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022286.h21v05.061.2023014021826.hdf,6717628
7322169380,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022285.h21v05.061.2023014013231.hdf,6775160
7318137718,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022285.h20v05.061.2023012091558.hdf,5568385
7318082906,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022284.h20v05.061.2023012084513.hdf,5370826
7322087323,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022284.h21v05.061.2023014004220.hdf,7727735
7318005706,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022283.h20v05.061.2023012080240.hdf,14305346
