fileId,fileUrls from query MOD13A2--61 2020-12-10..2025-01-20 x35.5y32.2 x37.4y31[7],size
7250987861,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022321.h20v05.061.2022350213110.hdf,12025680
7250988080,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022321.h21v05.061.2022350213121.hdf,20516930
7187222215,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022305.h21v05.061.2022322030134.hdf,20450087
7187222441,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022305.h20v05.061.2022322030141.hdf,11737337
7158309517,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022289.h21v05.061.2022307122621.hdf,20623997
7158309212,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022289.h20v05.061.2022307122558.hdf,11748800
7133204124,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022273.h20v05.061.2022297153855.hdf,11849000
7133204128,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022273.h21v05.061.2022297153901.hdf,20433833
7089663682,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022257.h20v05.061.2022274022934.hdf,11937999
7089665400,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022257.h21v05.061.2022274023007.hdf,20471887
7068228500,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022241.h21v05.061.2022258131410.hdf,20442523
7068229876,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022241.h20v05.061.2022258131412.hdf,12074896
7047635358,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022225.h20v05.061.2022242000657.hdf,12082569
7047635360,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022225.h21v05.061.2022242000701.hdf,20596234
7034087393,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022209.h21v05.061.2022232145614.hdf,20679862
7034094318,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022209.h20v05.061.2022232150201.hdf,12041225
